rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-280,-34.685099945783804,-50.357758646851735,-93.55507550357511,-29.074065510546053,-31.18502516785837
-279,-31.52402676481887,-47.4301081588335,-93.51323077888725,-27.383785713195582,-31.171076926295747
-278,-24.421935150347775,-44.52219128040926,-93.45480508204182,-25.704899120656293,-31.151601694013937
-277,-25.047958515075642,-45.326872513035944,-93.82706621404623,-26.16948204692515,-31.275688738015408
-276,-22.954922231091746,-43.540277659140905,-94.24797183850029,-25.13799102709605,-31.41599061283343
-275,-25.639696607264973,-41.89437914851768,-94.89112525695276,-24.187731078928927,-31.63037508565092
-274,-22.474281362978775,-42.43229395587517,-94.57462222059493,-24.498296337757857,-31.52487407353164
-273,-22.833667984383542,-31.628164909023326,-94.47984391917691,-18.260529524198493,-31.493281306392305
-272,-23.471823584861962,-31.206594015993836,-94.13833865981807,-18.017135455625404,-31.379446219939357
-271,-22.932377557219873,-33.532362009441044,-94.50761835518848,-19.359918232714765,-31.502539451729493
-270,-21.30147303221095,-29.123269626688362,-94.56829320598588,-16.814327558650575,-31.522764401995293
-269,-19.63509129571256,-29.69446361961773,-95.10134269260342,-17.144106564227844,-31.70044756420114
-268,-16.19043881062201,-30.2521120365692,-94.90530015744078,-17.466065027867945,-31.635100052480258
-267,-15.692429689224053,-27.910089351948553,-94.91560442089516,-16.113897600454003,-31.638534806965055
-266,-16.752625330677915,-29.023461677789086,-94.53622968569381,-16.756703412486317,-31.512076561897935
-265,-16.5402814065697,-27.153994545944148,-94.52838379981485,-15.677366060674483,-31.509461266604948
-264,-20.821189745783265,-22.810986809273693,-94.54862618538259,-13.169929374815169,-31.51620872846086
-263,-21.732571809213486,-23.499353735388716,-94.63006648080635,-13.567358204908912,-31.543355493602114
-262,-18.30859946492157,-17.26489506323712,-94.39432376309608,-9.967891812290592,-31.46477458769869
-261,-18.551806094009237,-16.99660383542613,-94.34777150688085,-9.8129937996927,-31.44925716896028
-260,-16.99800299142621,-14.829060012527062,-94.23092011318998,-8.561561790061614,-31.41030670439666
-259,-17.870791774395244,-19.755519378093734,-94.00825387194467,-11.405854430923284,-31.336084623981556
-258,-17.19159090475658,-27.704981204217994,-94.06777799281318,-15.99547835614878,-31.35592599760439
-257,-18.383776757326675,-26.411134433845994,-94.1113488123944,-15.248475574984377,-31.370449604131466
-256,-18.33130590193679,-30.15448026217129,-93.83344753456113,-17.40969729663785,-31.27781584485371
-255,-15.928935918637555,-31.39162806424245,-93.86634794934696,-18.12396491319099,-31.28878264978232
-254,-17.37800164283243,-31.614796979943517,-93.84584403424991,-18.252811546745757,-31.281948011416635
