ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2015-10-26,283.63,76.76831578779772,-0.28378507609758374,0.030201006417380223,3.0
2015-10-27,285.18,77.66154009284494,-0.28245653298133977,0.030201006417380223,3.0
2015-10-28,293.7,84.42766253864868,-0.27070959047258736,0.030201006417380223,3.0
2015-10-29,304.32,93.47368560389289,-0.25632056414687554,0.030201006417380223,3.0
2015-10-30,313.94,102.13242208100166,-0.24384151128412723,0.030201006417380223,3.0
2015-10-31,328.51,116.46517219194482,-0.2251762605533969,0.030201006417380223,3.0
2015-11-01,315.01,102.19996928111289,-0.24443678771854005,0.030201006417380223,3.0
2015-11-02,325.94,112.67278021297258,-0.23065932524963673,0.03241255565364604,3.0
2015-11-03,361.87,153.45918335758537,-0.1862798488345967,0.03723128862552028,3.0
2015-11-04,403.66,211.98846657325794,-0.13985174124417288,0.04466770953135309,3.0
2015-11-05,408.08,217.9876004418055,-0.13615675986489428,0.05074751593725216,3.0
2015-11-06,388.05,186.54796874077252,-0.15904858162941338,0.05432031905836216,3.0
2015-11-07,374.27,166.5769640489939,-0.1757850373023615,0.056560642736400164,3.0
2015-11-08,384.28,179.44712063309066,-0.16535564394653202,0.05897208001748388,3.0
2015-11-09,374.32,165.06550623384118,-0.17779335201495838,0.060577473911874784,3.0
2015-11-10,379.98,171.847950205718,-0.1723081910755071,0.06219484581646908,3.0
2015-11-11,339.82,122.3332974990452,-0.2218521266169713,0.062239123037572334,3.0
2015-11-12,314.08,96.1291897181777,-0.2570925003183717,0.061752328753088837,3.0
2015-11-13,338.5,119.76994138034401,-0.22560541801243605,0.06169759306141979,3.0
2015-11-14,336.62,117.22757231824397,-0.22905507221980725,0.0615662570429844,3.0
2015-11-15,333.05,112.99971994020956,-0.23471603543425257,0.06133764336370293,3.0
2015-11-16,319.73,99.50366263022842,-0.2534721603442365,0.060896453136702645,3.0
2015-11-17,330.36,109.2425799949702,-0.240297754533922,0.060595646936214026,3.0
2015-11-18,334.59,112.95616509892606,-0.23580150870536754,0.06035028096134257,3.0
2015-11-19,334.68,112.51298903090311,-0.2367135489828427,0.06009140682535457,3.0
2015-11-20,326.41,103.88357331575355,-0.24860828784573297,0.059710399417569254,3.0
2015-11-21,322.09,99.34183736239251,-0.25542252661401355,0.059285323715412466,3.0
2015-11-22,326.98,103.44483258723466,-0.24990619420085247,0.05890750569873298,3.0
2015-11-23,324.35,100.49223965360555,-0.2544406884426569,0.058504534300659675,3.0
2015-11-24,323.01,98.78366262777497,-0.2572654215990342,0.05809298804233375,3.0
2015-11-25,320.05,95.6396404126324,-0.2622899484759844,0.057666603397286464,3.0
2015-11-26,328.3,102.7413155410322,-0.2522628802122999,0.057301368995921975,3.0
2015-11-27,351.86,125.88993754393296,-0.2231894401375989,0.057237124695140154,3.0
2015-11-28,357.14,131.0226771092557,-0.21774601270894012,0.05724107718793659,3.0
2015-11-29,357.47,130.7676332079397,-0.21836966844912498,0.057223458238586,3.0
2015-11-30,371.44,146.01543402998055,-0.20274495346496346,0.057441772549026604,3.0
2015-12-01,377.41,152.44916952142364,-0.196844170179574,0.05774072689225503,3.0
2015-12-02,361.85,133.7283533769638,-0.2161525399372688,0.057707343513673015,3.0
2015-12-03,359.33,130.33826101409278,-0.2202107775540454,0.05761362026453033,3.0
2015-12-04,361.26,131.8273909838875,-0.21890711030818366,0.05752955320166214,3.0
2015-12-05,363.72,133.9068873936214,-0.2169821336197697,0.05746243869613968,3.0
2015-12-06,389.55,163.73711978713575,-0.18820803100411565,0.057824636748417,3.0
2015-12-07,389.98,163.50893374155424,-0.18875042423763277,0.05814636992637138,3.0
2015-12-08,395.75,170.07286232369626,-0.18339295129635147,0.058535048483954966,3.0
2015-12-09,414.44,194.40875595747724,-0.16437292192613828,0.05926645796428695,3.0
2015-12-10,417.99,198.51251141679475,-0.1616890040482546,0.06000037981585719,3.0
2015-12-11,415.28,193.7641572528589,-0.16553378604383528,0.06060266153576605,3.0
2015-12-12,452.33,249.21694434200893,-0.12943891285557863,0.06197902132197525,3.0
2015-12-13,431.66,215.5751048419729,-0.15077160020464309,0.06276199020710548,3.0
2015-12-14,433.27,216.97597353443524,-0.1501734867447686,0.06350186416556067,3.0
2015-12-15,443.88,232.21802387321182,-0.1406848261893323,0.0643849322805456,3.0
2015-12-16,465.21,266.07895423470694,-0.12131925831397572,0.06563807539588006,3.0
2015-12-17,454.78,247.41867761731018,-0.13218443797263735,0.06656344126032122,3.0
2015-12-18,455.85,248.004806232858,-0.1321809308882056,0.06742629641339688,3.0
2015-12-19,463.55,259.5676632799662,-0.12592299897681647,0.06835800792971981,3.0
2015-12-20,462.23,256.15487730933535,-0.1281777497517509,0.06918342355941744,3.0
2015-12-21,442.84,224.20070796192095,-0.1478049312280203,0.06961178808643508,3.0
2015-12-22,437.44,215.09035760769916,-0.15414877563328488,0.06991517757594994,3.0
2015-12-23,436.72,213.0318381208206,-0.15587928332656276,0.0701717072138668,3.0
2015-12-24,443.09,221.4530785487849,-0.15060511330096737,0.07048215874167763,3.0
2015-12-25,454.86,238.4572435776023,-0.14023361377942267,0.07092357422224749,3.0
2015-12-26,455.76,238.75809018893753,-0.14038905505477484,0.07133387592551256,3.0
2015-12-27,416.51,181.38391430946888,-0.18051333150590043,0.07124153870204791,3.0
2015-12-28,423.34,189.56762847498038,-0.17446256422491002,0.07120126369250857,3.0
2015-12-29,422.1,187.0324232980544,-0.17674922564633366,0.0711338381152339,3.0
2015-12-30,433.3,201.37812323940807,-0.16638819996960352,0.0711624671704019,3.0
2015-12-31,425.88,190.319868502708,-0.17490155821602205,0.07110075722048059,3.0
2016-01-01,430.72,195.96768883500428,-0.17100528372529267,0.07107009400504961,3.0
2016-01-02,434.62,200.40392994010384,-0.16810173681507568,0.07106116882657917,3.0
2016-01-03,433.58,198.04477146502262,-0.17015292992661246,0.07102679078407713,3.0
2016-01-04,430.06,192.36326827119382,-0.17470345170548152,0.07094755282050524,3.0
2016-01-05,433.07,195.5192050127567,-0.17268433861872046,0.07088169796302132,3.0
2016-01-06,431.86,192.98563402443267,-0.17490899968683138,0.07079365570942917,3.0
2016-01-07,430.01,189.6327798885529,-0.17778257188788515,0.07068032945624632,3.0
2016-01-08,457.54,227.3774769490418,-0.15184081236837565,0.07080098490396135,3.0
2016-01-09,453.38,220.20673395071083,-0.15681588125684964,0.07086017959132042,3.0
2016-01-10,448.24,211.8163198627388,-0.1627755956039736,0.07085555926686642,3.0
2016-01-11,448.7,211.48552783574394,-0.16333770800349656,0.07084041133117551,3.0
2016-01-12,448.18,209.77585631644382,-0.16484848484558645,0.07080729400886929,3.0
2016-01-13,434.67,190.48619782213888,-0.17914807696927593,0.07066410359964542,3.0
2016-01-14,432.29,186.50792492818974,-0.18253894954543393,0.07049914867379298,3.0
2016-01-15,430.26,183.04279366558006,-0.18558916868088637,0.07031673968302785,3.0
2016-01-16,365.07,111.29532760740045,-0.25794960681322676,0.07005965299871701,3.0
